StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Pol_ID,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_1,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_2,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_3,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_4,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_5,opin_1,opin_2,opin_3,opin_4,opin_5,opin_6,opin_7,opin_8 ,opin_9,demo_1 ,demo_1 _8_TEXT,demo_2 ,demo_2 _5_TEXT,demo_3 ,demo_4 ,demo_5,demo_5_6_TEXT,demo_8 ,demo_8 _5_TEXT,demo_9 ,demo_10,demo_11 ,USBorn,USBorn_2_TEXT,hon_1,hon_comments ,PROLIFIC_PID
10/8/2023 13:25,10/8/2023 13:41,0,100,1002,1,10/8/2023 13:41,R_3MFqjd7V9RQQwKS,641adeb9f2a8a9f112571e78,19.102,263.812,279.463,9,"If we're talking strictly the past 1 or 2 centuries I would say it was a combination of industrialization and sanitation. Sanitation is one of the most under-recognized things in our modern world because we take it for granted, but the advent of indoor plumbing, nearly universal clean water, and waste removal are of extreme importance for quality of life. And obviously education has helped as more people are able to contribute to the technology and medical industries that heavily impact our standard of living.",34.791,74.936,121.011,2,"That depends heavily on individual history, but I suppose generalized examples include imperialism and trade, as both provide access to foreign resources.",21.733,211.915,217.142,5,"Imperialism is probably the main contribution, as obviously the British Empire was heavily vested in access to resources they didn't have domestic access to. I know that the southern colonies in early America were strong cotton producers, and (unrelated to industrial materials) there were obviously large scale sugar plantations in the Caribbean.",3.746,17.573,24.53,3,Carbon/Carbon-dioxide in the atmosphere.,1.571,1.571,94.572,1,"Changes in climate patterns, decrease in glaciation, increase in plant life are some.",4,7,6,5,4,4,4,4,3,6,,2,,2,2,4,,3,,,,2,1,,2,,641adeb9f2a8a9f112571e78
10/8/2023 13:25,10/8/2023 13:42,0,100,1028,1,10/8/2023 13:42,R_SUxoGU9HBPh3Vu1,59a88f5b321f870001d16d68,2.699,145.923,159.778,4,Evolution of society as a whole to become more civil and respect for your fellow man led to these nations becoming 1st world country ,6.628,6.628,226.288,1,Industry and economics built some countries with the help of governments and fare leadership. Other nations can't or never will be strong because of a government that is clueless to the needs of their people.,2.06,156.58,158.544,5,The introduction and invention of machinery helped to make giant leaps into making money and afford growth and cooperation of the people to build up a strong economy and government,2.934,125.766,139.002,5,Tons of carbon build up from machines from industries that keep heat from escaping the Earth thus creating a green house,2.303,100.735,107.612,3,Doom leading human extinction and of all plant and animals life as a domino effect ,8,8,8,8,8,8,8,8,2,6,,2,,5,1,3,,3,,,,1,1,,2,,59a88f5b321f870001d16d68
10/8/2023 13:34,10/8/2023 13:42,0,100,507,1,10/8/2023 13:42,R_3sgLv7zL1pKPuGL,5f57620f2095071eaf7a8224,3.147,69.867,78.661,5,"Primarily the development of capitalism, colonialism, and more advanced science before other nations.",1.128,47.464,52.058,3,International corporate elites of the west are not as restricted globally as entrepreneurs in more impoverished countries.,0.814,8.501,28.216,2,"Probably mostly from colonized lands in Africa, South America, Oceania, etc",0.611,0.611,48.205,1,Mass environmental destruction from fossil fuels and pollution,0.987,31.057,103.52,7,"Loss of biodiversity, spreading desertification, political and civil unrest from the famine and mass exodus from desertified lands, rising sea level which will eventually sink cities.",7,8,8,4,4,6,7,4,3,6,,2,,3,2,4,,3,,,,2,1,,2,,5f57620f2095071eaf7a8224
10/8/2023 13:31,10/8/2023 13:43,0,100,731,1,10/8/2023 13:43,R_2ciQt3ejEe6HJWa,5ea89d0c5a0a9c12978f8263,10,10,46.087,1,"Natural resources like gold and oil, and fertile soil.",1.608,95.992,110.361,2,"Natural resources like gold and oil, fertile soil, and topographical elements that shield civilians.",1.323,40.373,101.869,2,"At first much of it was mined locally. Once transportation to trade with different countries expanded, new materials became available, resulting in more robust goods.",3.163,106.804,215.198,4,"Industrialized nations, especially those with limited environmental protection agency control are pumping out CO2 into the environment. The CO2 rips small holes in the atmosphere and also creates a blanket around the Earth.",3.45,51.382,63.454,3,"More algae, which will result in massive fish die-off among other events.",7,8,8,6,5,6,5,6,3,6,,2,,5,2,3,,3,,,,1,1,,2,I may have been somewhat generic with my responses.,5ea89d0c5a0a9c12978f8263
10/8/2023 13:26,10/8/2023 13:43,0,100,1041,1,10/8/2023 13:43,R_10vifF1N1d1HPPF,6483fded206bc517c6ad6d0c,20.322,20.322,136.393,1,"Democracy, I would guess.  When people have a voice, truly can speak what they feel, they can demand better.  If their government officials don't pay attention and change things, they might be out of a job by not being re-elected.",9.517,185.712,187.06,4,"Having things (crops, technology) that other countries want.  Also, healthier people, due to better living conditions, can do the work to produce or harvest what other countries need. ",19.439,144.082,157.697,3,"I think they used manual labor (people).  Also, probably animals, such as horses, to carry the materials.",7.228,119.142,122.628,2,"Increased pollution, chemicals in the atmosphere making holes in the ozone layer, the greenhouse effect.  Basically, humans.",2.072,2.072,219.189,1,"Melting snow and glaciers causing rising sea levels, displacing people and animals.  Cooking the ocean making it harder or even impossible for sea life to live.  Worse storm and weather. Additionally, such high heat is life threatening to land life as well, humans and animals. ",8,8,8,7,6,7,5,6,2,6,,1,,5,2,1,,1,,,1,,1,,2,,6483fded206bc517c6ad6d0c
10/8/2023 13:24,10/8/2023 13:44,0,100,1172,1,10/8/2023 13:44,R_2zVdaplpYUA1bWT,5d99f1a45a1126001c5c0a84,0.864,0.864,22.435,1,Industrial revolution and modern medicine especially,0.77,0.77,21.502,1,"The education level of their population, resources they can export.",4.083,7.592,23.465,2,"I'm not sure other than harvesting their own, they probably imported some as well",1.28,1.28,28.571,1,A natural cycle and human activities,1.232,1.232,26.319,1,"Longer droughts, certain areas possibly becoming too hot to live near",3,6,6,3,3,3,4,4,4,6,,2,,5,3,4,,2,,1,,,1,,2,,5d99f1a45a1126001c5c0a84
10/8/2023 13:25,10/8/2023 13:44,0,100,1167,1,10/8/2023 13:44,R_4MB9qA414hfOQc9,627e71af3701230cdc757652,8.625,249.625,250.902,15,"Europe has the highest standard of living due to the fact that they pay a livable wage in m9st countries, have more socal programs, universal heathcare, a good education system. I don't know how the US made the list we have none of this",19.287,312.015,313.096,21,"Quite simple, GB, Canada and the US have all built their weath on stolen land and with stolen people. Colonizing at it finest. I am NATIVE, my views are different from others ",10.895,160.998,161.691,6,"By colonization of the land the held the national resource and enslaving the native people.

",5.708,91.038,91.706,7,"Humans irresponsibly, causing global warming",1.978,80.877,81.569,5,The consequences are everyone and everything dieing out slowly as the Temps rise,7,7,7,2,5,2,5,2,5,1,,1,,5,1,2,,3,,,,3,1,,2,"Sorry, not in favor of sending money to devloping countries when my cousins on the Rez d9nt even have running water. Hope you have a good day. ",627e71af3701230cdc757652
10/8/2023 13:24,10/8/2023 13:45,0,100,1258,1,10/8/2023 13:45,R_a3684hWdxWhboZz,562e4469733ea00005163785,4.583,4.583,184.667,1,"Development of good infrastructure for business. In the US, establishment of the interstate highway system allowed rapid growth in commerce. Also, the rapid advancement if science and technology in western nations allowed the nations to zoom past more primitive countries.",2.204,408.762,412.333,3,"The wealthy countries have the advantage of better infrastructure than poor countries. Utilities and transportation are in bad shape in poorer countries, partly as a result of their poorness , but more importantly as a cause. trying to truck goods across  Java, for example, is a risky and long adventure. Corruption is rampant and the journey is perilous because of poor roads and theft.   Wealthier countries are usually more secular than the poor countries and that helps them by reducing inefficiencies tied to being forced to support the religion in charge. Trying to get ahead is tough when you are spending so much money on mosques and churches.    Birth control also helps the richer nations keep the population contained so that those who ae already here can live better,",4.946,84.938,87.797,3,The western nations went out and grabbed what they could. By being more powerful they could take valuable products from other countries or import their workers to produce at home,2.003,144.302,212.8,5,"During the day, the sun gets higher in the sky and heats the area. On a global scale, gasses that absorb long wavelength light have been increasing since the start of the industrial revolution. These gases trap heat that would otherwise be lost to space. These molecules are also released by mammals, including cattle that are now in much higher abundance than before",1.334,96.269,228.132,3,"Melting of polar ice that raises the sea levels. that in turn leads to coastal erosion and flooding. The added heat also drives more extreme weather events, makes life difficult for ocean coral,  and those in already warm area.  the warmer temperature now seen in more extreme latitudes can change the lives of both animals and humans. Some people in these now warmer areas like the reduction in ice and longer growing seasons",7,7,8,6,6,6,3,4,3,6,,2,,7,4,2,,1,,,2,,1,,2,,562e4469733ea00005163785
10/8/2023 13:25,10/8/2023 13:46,0,100,1290,1,10/8/2023 13:46,R_3kocfTQh5UH9mpJ,60bc18bb8b971280ef13060c,13.103,13.103,162.168,1,"I am not sure, but I guess it might have been industrialization. The U.S. was fortunate because it didn't really have any rebuilding to do due to WW2. The U.S. is also a very large country in terms of territory so that helps it out too.",6.2,131.713,243.134,10,"Britain colonized quite a few countries that were rich in resources.  Spain, France, and other European countries also did this. Countries like Haiti, India, and countries in Africa were colonized and remained poor even after becoming independent of the countries that colonized them.",27.615,50.808,70.78,2,Western nations mostly pillaged or stole natural resources from countries rich in resources.,3.158,3.158,56.689,1,I know that it is related to getting energy or electricity through fossil fuels. I don't know lots of details about this.,2.402,2.402,30.341,1,There are more natural disasters and I think summer weather is more severe. ,7,7,7,7,8,7,7,7,1,3,,1,,7,2,2,,3,,,,1,1,,2,"I don't see much hope for the USA improving in terms of action to combat climate change or even polluting less. For example, approximately two years ago I lived in Mexico and plastic bags were banned. It was an adjustment but life goes on. We can't even stop using plastic bags here. Where I live there are no recycling bins. So many places are car-dependent. I'm in the process of getting my driver's license not because I want to but I have to.  ",60bc18bb8b971280ef13060c
10/8/2023 13:24,10/8/2023 13:48,0,100,1453,1,10/8/2023 13:48,R_2cjwDv6ZZ0b3bsS,5a53e59af6c5170001949a39,74.19,120.033,124.668,3,"People were educated and wanted opportunities to create a life and value for themselves. They needed to contribute to society, but also be treated fairly.",4.317,314.137,316.683,2,"It all has to do with economic output. Look at GDP numbers, Haiti is a poor country. They have very little resources or economic activity. ",43.724,43.724,112.601,1,They hired a labor force to do the work. They had people work in the fields to pick cotton. Machinery just made things easier.,101.132,101.132,144.437,1,Many factors. Some of it is natural/seasonality and other part is increases Co2 due to human activity. ,2.838,26.721,54.2,3,"Sea level  rising, extreme weather and more storms to name a few. Many cities are not built up to handle this and will need to have better infrastructure inplace. ",6,7,6,6,7,7,4,5,3,6,,2,,7,5,3,,1,,,2,,1,,2,,5a53e59af6c5170001949a39
10/8/2023 13:25,10/8/2023 13:50,0,100,1535,1,10/8/2023 13:50,R_2VfnDdy9VvjymHP,6296ecaf7ea72c4951583ffd,1.186,82.737,366.129,2,"I would imagine that there would be a combination of various historic, social, economic, geographic, and political factors at play here.  The specific examples in these categories that come to the top of my mind would be: economic systems that encourage growth and prosperity, and establish systems that protect property rights which leads to more predictability and localized stability at various times.  Additionally, geographic factors and access to resources as well as education and various cultural factors are also worth mentioning here.  ",1.588,291.505,428.355,2,"I think one of the biggest factors in the modern world depends on access to capital and investment on the global scale - which are systems that have been put into place and are run by these wealthy nations - when you invent the game, and make the rules, and change the rules as you play to make sure you win, then it starts to come to focus how quickly wealth arises in such nations.  ",4.441,201.564,234.965,2,"They took advantage of human capital, whether forced or from a voluntary labor force and if it couldn't be found in their nation they had empires and colonies that did and took advantage of that.  ",2.575,2.575,99.112,1,A combination of natural processes and the activity and actions of organisms on the planet.,1.158,1.158,220.373,1,"It depends on what scale and scope you are asking this question, but in the long run (assuming that is the implicit timeframe here) I would image that rising temperatures would change the balance of the gases, liquids, and solids of the various ecological compounds we find on Earth - for instance, rising temperatures near the poles could melt ice on land which would raise water levels in the bodies of water surrounding these land masses of ice.  Otherwise, in general, we don't know the consequences, but we should assume the worst and consider this beyond our own selves and life times.",8,8,8,7,7,7,7,7,1,6,,2,,8,3,3,,3,,,,1,1,,2,,6296ecaf7ea72c4951583ffd
